	ra	dec	mag	x	y	z
2220	0.12316456918766103	0.7748293570185817	5.18	0.7091275336231805	0.08778472856930557	0.6995941555555752
2234	0.12409997840026742	-0.6966482058401217	5.42	0.7610983926345972	0.09494151244660133	-0.6416504858124743
2349	0.13143507364762397	0.5192626272447666	5.2	0.8606970776821311	0.11378193009828715	0.49624007582272933
2375	0.13254719744699475	-0.4151733374108047	5.17	0.9070200724356445	0.12093196246036977	-0.40334854487691163
2466	0.13707658865530786	-0.8517820058431479	4.76	0.6524647690704544	0.09000410726256726	-0.7524553048505319
2478	0.13763448315070784	-1.0988281952883594	4.36	0.45034048236693974	0.062378657117828994	-0.89067522311878
2479	0.13769234081541146	-1.0989563548153334	4.53	0.45022377846808276	0.06238920622620361	-0.8907334821642144
2499	0.13863298601577378	0.9515934587738867	4.74	0.5748177777236537	0.08020396149411546	0.8143413577692654
2562	0.14220654765923219	0.3542026336401656	5.38	0.9284555897521365	0.13293011860649973	0.3468426176600484
2572	0.1428147076370896	-1.1001072074708058	5.07	0.4488833368056403	0.06454861191196676	-0.8912559826663001
2592	0.1439888778913688	1.0983668175005945	4.17	0.45034191864088935	0.06529619088172835	0.8904653635999433
2756	0.1537982391528151	-0.06270699221710818	5.2	0.9862540942293558	0.15289162407843782	-0.06266588308234859
2848	0.1576833420677545	0.9454178032019224	5.08	0.5781414485538507	0.09192680794276196	0.810741591042121
2894	0.16045763018026207	0.7764723227099466	5.14	0.7042261223763515	0.11397780865789837	0.700767170818034
2906	0.1609228476923812	0.5885135744125949	4.34	0.8210201733498771	0.13327341916083293	0.5551252747783322
2914	0.1613176411691823	0.9406785186977644	3.69	0.5815894919470693	0.09464338719580752	0.8079581004710914
2936	0.16298608866762623	0.6178378460130253	5.45	0.8043300021449022	0.13226787361712075	0.5792740778408669
3025	0.16823281019850903	0.5115865644747404	4.34	0.8596588305968708	0.14600144918281383	0.48956130546984516
3077	0.1708890267871192	0.8614000790185757	5.45	0.6418878264368759	0.11077204553322557	0.758755278202747
3086	0.1715995503256061	0.5386264793369905	3.27	0.8458063066318556	0.14658237887642936	0.5129574035577481
3132	0.1742107374195148	0.3741723244223417	5.36	0.9167213593782895	0.16133833029977698	0.36550224682715854
3172	0.17674495549341054	0.9867625762398583	2.24	0.5428033605739551	0.09695032023339399	0.8342452559986563
3224	0.17941897444039107	0.6886836052381557	5.3	0.7596894866088029	0.13778417219816153	0.6355213653589634
3238	0.18031851713686894	-0.8043351079546344	4.59	0.6823449704822219	0.12439024264810586	-0.7203696334463029
3293	0.1835425765976155	0.8816098921992412	4.8	0.625228300416793	0.11606242969188688	0.7717636197515041
3323	0.1853196708419961	-1.1426326782944232	5.38	0.40809136283803343	0.07650654942587425	-0.9097297332020884
3398	0.189167598243868	-1.0029195952710528	4.36	0.5282487524095622	0.1011366830091345	-0.8430448546356539
3407	0.18966475528129859	0.8207331569555294	4.95	0.6694607257214201	0.12851746483996535	0.7316458145494019
3413	0.19019463724220406	-0.31392547850567465	2.04	0.9339773755455361	0.17981139020428247	-0.30879463389423745
3448	0.19281524911407358	-0.1851715796549644	4.77	0.9646901126713082	0.18834697312036514	-0.184115192829422
3496	0.19515049965324197	0.8427211290314194	4.48	0.652803091781798	0.12903737458670253	0.746456615832358
3497	0.19521490230264055	-0.3840795113883624	5.22	0.9095336097099875	0.1798447458813831	-0.37470585822319474
3536	0.19759937112671522	0.9637951777476266	5.41	0.5593072596996819	0.11197950389590035	0.8213622708369679
3599	0.20156694084881133	-0.3930847471035373	5.49	0.9050299438523921	0.18493616225188272	-0.3830397063257039
3624	0.2031097246411117	0.27009849820555254	5.36	0.9439339299334413	0.19440273437835406	0.2668263719849075
3685	0.20655474278516073	0.4235421562675325	4.08	0.892260523046841	0.1869667953355474	0.4109921853930233
3713	0.20842346681527102	1.3063365859768097	5.42	0.2557308671686077	0.05408624142858745	0.965233858743735
3773	0.21199912285383182	-1.3076606800138353	5.09	0.2542853959985026	0.054734934387729736	-0.9655791134544366
3778	0.21241695467675925	0.13238460257387896	4.44	0.9689708130231772	0.20897852524700206	0.1319982556505619
3793	0.2130764273346253	0.8895623453096132	4.9	0.6155101042976392	0.13317270845694423	0.7767962031509622
3802	0.21370893465554808	0.2956700152082222	5.07	0.9348453020191798	0.20288285408432824	0.2913808655544592
3814	0.214219967060532	1.009065370806223	3.46	0.5204722661520991	0.11325504543574565	0.8463343989522378
3871	0.21735475293003906	0.7169622500837163	4.53	0.7360691928707669	0.16255639657407378	0.6570978323198382
3899	0.21871846594108482	-0.18577853535563793	5.17	0.9593790483773161	0.21324493581948722	-0.18471177245096793
3939	0.22115974523231188	-0.889887814308525	5.24	0.6141667227256051	0.13808871170554982	-0.777001122519132
3941	0.22133619801968848	1.1213312663863901	5.35	0.4238843965460226	0.09538434808804927	0.900679656983898
4095	0.22984703431765105	-0.4189810175201256	5.47	0.8894799407653303	0.20812239216948883	-0.4068298229650255
4137	0.23129216693830232	-0.019971104498870317	4.78	0.9731769140142489	0.2291896639309956	-0.019969776586146605
4142	0.23156443830161347	1.0668145283902382	4.8	0.4700267003715726	0.11082801320251341	0.8756666331586441
4278	0.23984462933892495	0.41239224251421436	5.46	0.8899392149180585	0.21763688800944977	0.40080216906672544
4282	0.23999542578629723	1.029267748884275	4.83	0.5006734434459567	0.12252004836518705	0.8569217821811748
4283	0.24000485056425802	-1.213476535110669	5.45	0.33973914524847537	0.08314182085586758	-0.9368376331097114
4361	0.24445439295929233	-0.19663797396154664	5.35	0.9515714110986131	0.23736292614329324	-0.19537320919841514
4412	0.24725171941792626	1.0329042820071455	4.62	0.49674677219841296	0.12538515659419544	0.8587905488629384
4417	0.24743785878265148	1.0597070240773419	2.15	0.47423018666243777	0.1197980490699712	0.8722122204470298
4426	0.24763211392839848	0.6719403301112162	3.86	0.7587416676747152	0.19182743791891096	0.6225056753120075
4453	0.24961131730016003	0.40871506067306507	4.4	0.8891935014364019	0.22668012680279595	0.3974305437632344
4500	0.2523565456806219	0.5060096441026729	5.44	0.8469813868562642	0.21839724142722147	0.48469080376671003
4567	0.25571674082302404	-0.5123841450363168	4.3	0.8432363326395774	0.22045622701247672	-0.4902566055526221
4880	0.27410317362754605	-0.8097858410217829	5.39	0.6639076114527563	0.18667799875077715	-0.7241394950128743
4896	0.2746427421658001	0.13770883417684282	4.27	0.9534100650674809	0.26863561589595464	0.1372740095583389
4904	0.27507392575750533	-0.08441461205525026	5.4	0.9589782276772214	0.27065077750646	-0.08431438475256689
5121	0.28659414601821903	0.3747777093266885	5.33	0.8926323049542954	0.2630655394491197	0.36606569097134145
5154	0.2883476783176978	-0.8153901456098142	3.32	0.6572803719526883	0.194957740975628	-0.7279931262583568
5257	0.29369650160982214	-1.0781821894210353	5.36	0.4526795985919742	0.1369114170200565	-0.8810995658313361
5289	0.29582205083936347	-0.7240832806983158	5.21	0.7165677819240417	0.218384808113196	-0.6624490089764054
5306	0.296765052234216	0.7669341856142601	5.04	0.6885661360228008	0.2105622728486252	0.6939309804119218
5325	0.2977907822356131	0.9585407593147426	5.17	0.5494018024302818	0.16868547219449576	0.8183537566094982
5337	0.2983837578489782	-0.9642204097665824	3.94	0.5448682308008777	0.16758352938983256	-0.8216047539669965
5353	0.2992796353540268	-0.1777140321072879	3.46	0.9404995605262251	0.2901885238120658	-0.17678008173363843
5361	0.299920782054747	1.5054702236890758	4.24	0.062364617607392064	0.019289546461876743	0.9978670091089188
5423	0.3032600332461251	0.824524814942317	4.26	0.6479260902803952	0.20274378663858306	0.7342252641481427
5436	0.30426167770384466	0.6216960184976064	2.07	0.7755539773172467	0.24353474479573878	0.582414677308766
5506	0.3082894612851346	1.2004133914313149	5.32	0.3449065708716787	0.10983394895591642	0.9321888011697465
5530	0.3102367251315846	0.9625473545989133	4.34	0.5441507040336072	0.1744528693431666	0.820649869114512
5532	0.31028803781159325	0.5484651097699927	5.15	0.8125757660160535	0.26054849283350184	0.5213780848536067
5559	0.31177532013368026	0.3671238995046252	4.66	0.8883664963973589	0.2863083074890315	0.3589324743478186
5574	0.31267800442281174	0.5251632538332015	4.51	0.8232891844720106	0.2661556212712853	0.5013542699500102
5725	0.3217140102926993	0.13221486930412252	5.21	0.9404149543496816	0.31343350617141724	0.13183000737532632
5730	0.3217912411121001	0.42906673421533276	4.67	0.8626776372150455	0.2875982088046895	0.4160223125523441
5786	0.3246341206642111	-0.13827939976261225	5.14	0.9387206983132034	0.3159174410246954	-0.13783911279016545
5849	0.3280458902860096	-0.7946774507117714	4.97	0.6631564396027982	0.22570957180957785	-0.7136376712358149
5884	0.33057513417153717	-1.2021117015132605	4.25	0.34087219830881477	0.11698809334955172	-0.9328021925545376
5939	0.3342515829744006	-0.043639654111505576	5.42	0.9437567646893932	0.32774983976947875	-0.04362581385017645
6048	0.3394632233873183	0.06308433240138937	5.13	0.941057861908221	0.33231874008669976	0.06304248986133118
6179	0.3467383665748689	0.47584759700799273	4.74	0.8360025880680405	0.30207839917556073	0.45809203605287535
6228	0.34942338109613696	1.0163333406905477	4.95	0.4946713710906187	0.18024596232646314	0.8501832906428675
6301	0.3539650768756766	0.501576333269682	5.23	0.8224674697108384	0.3039253719304282	0.4808083085434382
6397	0.35927698645412137	0.7946270805095589	4.87	0.6558215408778381	0.2463122525047002	0.7136023968476278
6523	0.36662124468005086	-0.14282477818687364	3.6	0.9240383332982469	0.3548134270588279	-0.14233970132808257
6578	0.36948506818318577	-0.7241815950950806	5.42	0.6984915798222706	0.2705055582007692	-0.6625226455751372
6656	0.37359008258387644	-0.2547970570269781	4.9	0.9009644654685353	0.3531774557433579	-0.2520490363354819
6672	0.37442967322054826	1.0513040142205674	2.66	0.462042055389396	0.1815745039646087	0.8680713326458539
6678	0.3749511776010442	1.1890930288232469	4.72	0.3466216233055661	0.1364220458270083	0.9280315057525729
6692	0.3763557313165866	0.33462056303156473	5.35	0.8784271925341346	0.3471484024600599	0.3284108008059825
6799	0.38246665262659435	0.7924961905725064	4.83	0.6513415210269702	0.2620236982200594	0.7121080006272617
6853	0.3855674045756875	-0.7560458094493534	3.41	0.674141295719274	0.2736220269908411	-0.686049925115776
6946	0.39096335175761576	-0.3775031805800178	5.11	0.8594432915255263	0.35424683517705136	-0.3686006082724391
6985	0.39314283166104375	0.820431703687125	5.27	0.6298826717656226	0.26123350626005676	0.7314402744014564
6993	0.39350725640886014	0.10722988764987801	4.84	0.9182652711078625	0.38122781113897575	0.10702452004746082
7068	0.39815786073372417	-0.8564802227500063	3.93	0.603856005971248	0.25399813824858897	-0.7555414414965621
7083	0.39917207156205814	0.2678351377782738	3.62	0.8885321793898645	0.37479850422129185	0.2646443791622637
7199	0.40550185716026593	-0.6434196604582817	5.49	0.7351685005806354	0.3156033340976813	-0.5999348391787627
7280	0.4098542719824268	1.0337941206729822	4.68	0.4691946375492842	0.2038443853474728	0.8592460990061619
7436	0.41880388405434066	-0.26878389875965786	5.41	0.8807736090291977	0.3920665318399034	-0.2655591916102929
7499	0.42236069053698	0.7226615878495188	4.1	0.6841374299781092	0.307454111670027	0.6613833579098753
7574	0.42635496379663157	-0.998969862813912	0.45	0.49272225696210165	0.22380459433951982	-0.8409139557925625
7593	0.4275720691505098	0.8487224262111094	3.59	0.6014408590126552	0.27406895680479465	0.7504366062673455
7635	0.42985522161150613	1.2747891837883591	5.28	0.26516609401582397	0.12156390423792798	0.9565088393584363
7703	0.4334965892964046	0.774684721583469	5.01	0.6485391780846002	0.30018254908744624	0.6994907945875445
7803	0.4388640003450628	0.7082031057930727	4.96	0.6875547524837674	0.322733959955813	0.6504700250036313
7869	0.44257867185854477	0.09577691492524358	4.45	0.8995087549308677	0.4263083354683356	0.09563055428542397
7903	0.4441120308728846	0.7437435944172834	4.96	0.6645437696838252	0.3162087195836783	0.6770477264075715
7940	0.4456843979960061	-0.5642120636934314	5.25	0.7624662745570607	0.3642628660428227	-0.5347501702527505
7966	0.44722404019565304	0.35375212925364075	5.24	0.8458206658654748	0.40568525129311195	0.3464200890221717
7984	0.4482230666594945	-0.06440614005709475	4.98	0.8993500203034249	0.4324663242794979	-0.06436162944184604
8001	0.4491150171737262	1.232595604775301	5.18	0.2988862758789981	0.14405480979213675	0.9433531713345404
8053	0.4523042573158955	0.8846852670610104	4.01	0.5698263559193124	0.2768791073669258	0.7737156351033703
8087	0.45408554035048093	-0.27816150047074584	3.49	0.8641209922825844	0.4217774803602115	-0.27458817847378875
8183	0.4598673798300251	0.15983264522841542	4.26	0.8846894660679864	0.43817220049904804	0.15915298092767022
8194	0.46096667545939374	-0.43725053071805664	5.29	0.8113618457890741	0.4029662888167972	-0.4234502630474613
8215	0.4624584083710733	-0.10006494455129837	5.37	0.8904814916948891	0.4439178928727787	-0.09989803469657124
8225	0.46294509343299195	-0.8869109807363237	5.49	0.5653055865061719	0.2821572791431696	-0.7751237731429971
8226	0.46296394298891336	-0.9341357680242283	5.04	0.5319297455375007	0.2655129489361675	-0.8040855798729571
8481	0.47815511426534696	-0.18651303971804725	4.66	0.8724473493830657	0.4521615000393364	-0.1854335472255224
8628	0.48633843952917266	-0.18038044141872972	3.74	0.869706901968982	0.4598088337707332	-0.1794038490498837
8777	0.49341225898750574	0.5162479549343818	3.42	0.7659437607612618	0.4119088286263231	0.4936205751896748
8795	0.4943170376717396	0.7108689391458612	5.42	0.6670818203038275	0.3595210653276658	0.652492489309871
8813	0.49536894761191663	0.33674124279249296	3.88	0.830380962892061	0.4486587038007325	0.3304131110750604
8814	0.4954807359505068	0.055632998225849974	4.61	0.878379139115619	0.4747191241471117	0.05560432658978253
8818	0.4958747440291445	-0.8081340265111103	4.39	0.6076385835962576	0.32870554687909703	-0.722999318931939
8863	0.4990215726704903	-0.7417116995554042	5.12	0.647399004389785	0.352853273295391	-0.6755509578409635
8867	0.4991425239876535	1.1112528975273341	3.35	0.389423879244923	0.21231070792418788	0.8962551007244343
8884	0.5002117126874253	0.3631687216202183	2.64	0.8202479380006771	0.44832938696640684	0.3552380624144367
8909	0.5014955768851922	-1.1806681674442379	4.68	0.3334767257377885	0.18282956298458522	-0.9248603269089173
8989	0.5059440720826754	-0.9007451585193315	3.69	0.5432169939899828	0.30097957121055435	-0.7837898922252047
8990	0.5061464430094441	1.1987836204290951	4.97	0.3179162380211565	0.17622463184078463	0.9315976302755687
9042	0.5090686477760583	-0.39316656813887085	4.92	0.8065741439570809	0.4501786589195137	-0.38311528989761034
9076	0.5112397500990766	-0.8270291006195412	4.82	0.5904939137215941	0.3312613534516687	-0.7359231302025526
9091	0.5120398090281908	0.3109745979794503	5.09	0.8299342168624816	0.46645618867508915	0.30598663324983494
9135	0.5145609371326966	0.4118289549514257	4.79	0.7977259874434627	0.45100370846065413	0.40028602762535886
9217	0.5182190599784141	-1.0745967595386632	2.86	0.4135750550822685	0.23582702666254013	-0.8793982529600591
9293	0.5219997049376216	1.1278597228133527	5.29	0.3715155304792743	0.21370418230937263	0.9034969469102737
9307	0.5225950367454769	-0.36345677075996746	5.43	0.8099196159380938	0.46652415024271815	-0.35550728960036865
9328	0.5236207667468741	-0.3678775501289289	3.99	0.8080715832856191	0.46656446498809784	-0.35963581064271494
9353	0.5255494428367902	-0.14876964887184663	5.43	0.8554932849462427	0.49614678285778496	-0.14822148721341533
9420	0.5290334690896213	-0.5236307151236104	5.34	0.7476221516670236	0.43707374672056887	-0.5000276574994766
9439	0.5310443501873068	-0.7803979521701172	5.15	0.6127643944325559	0.3598887760355533	-0.7035622686012477
9460	0.5321449548136142	1.2375609617774694	4.49	0.28187149523441435	0.1659646640482548	0.9449889895981145
9467	0.5325305853118424	0.04823669428162596	3.82	0.860522963200305	0.5071244964576734	0.048217993503647257
9485	0.5336411383148864	0.9509869917654037	4.99	0.500114454304659	0.2954777011211695	0.8139892264248355
9568	0.5375359278071744	0.002242870261860353	5.42	0.8589707691720827	0.5120197137488185	0.0022428643514180555
9577	0.5385915029387806	1.263990028854814	3.95	0.259260542570943	0.15491097077054	0.9533029750298428
9618	0.5406115470150388	0.7387930727137568	2.1	0.6338555982319473	0.3804795965049909	0.6733961369308704
9655	0.5431928889787383	-0.5113259519108326	4.68	0.746569263176536	0.450762176096401	-0.4893340330294646
9706	0.5459341903683833	1.348813850806487	5.27	0.1881590602403259	0.11431669989202968	0.975462895334965
9741	0.5477112846127639	1.3284584073530352	5.22	0.20486950326670403	0.12496186679608395	0.9707795931508304
9814	0.5522456500094451	0.3952877016854046	5.03	0.7856974586998903	0.48414640519278074	0.3850737094783831
9861	0.5548982014066262	0.40949653184564555	2.01	0.7796807454260887	0.4832975237931174	0.3981475087291892
9954	0.5606313462000397	0.6607655454160573	4.78	0.6686613902507349	0.41980700411229394	0.6137214551294543
10030	0.5647107042607261	0.45273652301173695	4.98	0.7596382238974592	0.48125514514799167	0.43742799871807386
10041	0.5652400626228561	0.6106435290231345	3.0	0.6918479844353549	0.4388220389669519	0.5733947894336188
10256	0.5775794531679932	0.5288882926024405	4.94	0.7233189490594107	0.47139679982506755	0.5045738350789454
10282	0.5794549839821864	0.3702016654674696	5.23	0.7800740400245478	0.5104730705029545	0.36180344991592567
10296	0.5799196778955298	-0.5362319050565468	5.27	0.719094421410859	0.47104561530774935	-0.5109004221911799
10300	0.5803215399558017	0.1544043396421552	4.36	0.8263373000408254	0.5417700832289793	0.15379155854371082
10316	0.5812912448882096	0.7719879609963349	4.84	0.5988392966477851	0.3934464367923451	0.6975610354411957
10342	0.5829560271952244	0.8912666593241857	5.31	0.5246325154508362	0.34595014693876486	0.7778683819032465
10535	0.593141855976326	0.5822225525770739	5.25	0.6925736347606981	0.4668746160323967	0.549881672124974
10578	0.595633924348786	-0.8990568840805849	3.56	0.5151749329867001	0.34915957592171026	-0.7827403010988512
10620	0.5979998054163269	0.5973255149131115	4.84	0.6833503820428108	0.4655117398913038	0.5624331741507747
10645	0.5991470103336628	0.5907449778612697	4.03	0.685862276115806	0.468365614165712	0.5569798826424716
10766	0.6062831380462921	0.4999089678753743	5.29	0.7212082440977108	0.5000864109779523	0.479345647941741
10793	0.607724605475514	0.8269365283560153	5.31	0.555892595493494	0.3866430210685281	0.7358604463718026
10975	0.6185005300767149	-1.1983329066030601	4.08	0.2964968562267229	0.21099970113899932	-0.9314337015412976
10995	0.6193466656980818	0.006905831517828563	5.29	0.8142385117142728	0.5804894109197041	0.0069057839106768885
11003	0.6197032364642642	-0.18810345354563454	5.43	0.7996915012057808	0.570548818327578	-0.18699611975719962
11020	0.620493347016642	-0.015443580792856867	5.42	0.8134946606150926	0.5813673123626686	-0.015442968203770592
11034	0.6211507252794057	0.9746905177762489	5.16	0.4565553944319637	0.3267327376179503	0.827528180779213
11046	0.6219578527919906	-0.415673304428331	5.19	0.7435297551370692	0.5330142910713376	-0.40380597907847937
11193	0.6301299206821409	0.8727788752500003	5.19	0.5192699411875321	0.37871115079733675	0.7661178711143957
11222	0.6318860709754976	0.18518929474687212	5.48	0.7931178380924484	0.580568069382601	0.1841325927502246
11231	0.6322421181429044	-1.0526420534383165	5.36	0.39954352995865955	0.29268547662932176	-0.8687348153714346
11286	0.6354028221518035	0.877527654345289	4.73	0.5143319525841495	0.379280354303031	0.7691612674795472
11318	0.6368272726208187	-0.2145093426505127	4.88	0.7855597859396104	0.581018951420394	-0.2128680361276901
11380	0.6413443592579053	-0.8325890738445718	4.24	0.5392398231182868	0.4026158602825202	-0.7396762009232992
11449	0.6458954798154056	-0.590113954070211	5.13	0.6635061562018777	0.500116608654138	-0.5564557111131966
11457	0.6464656788820322	0.14765579719651634	4.3	0.789532021833388	0.5958145179582457	0.1471198378529072
11459	0.6464976184073438	0.5178274953607291	5.29	0.6935519693747119	0.5234185435064755	0.4949936303529758
11542	0.6504240856255553	1.1763950952898725	4.46	0.30580136334324803	0.23267528179476538	0.9232268082216509
11710	0.6610505227763229	0.039569790641950084	5.27	0.7887298863775117	0.6134657412209404	0.03955945756907499
11729	0.661785393657875	-1.3807191851179368	5.27	0.14904696189587968	0.11610902146498893	-0.9819896630230132
11734	0.6622870012848983	1.557952605909103	1.97	0.010126985208311208	0.00789913140257454	0.9999175205454077
11755	0.6636054230018548	-0.2660698070530516	4.74	0.7600561548405531	0.5942864450823809	-0.2629415575376766
11756	0.6636732290432948	0.6308888945606632	5.15	0.6360982933706851	0.4974342758253879	0.5898627826918509
11763	0.663910157489253	-0.018062342615719235	5.36	0.7874603072203188	0.6161006830265808	-0.018061365581311686
11888	0.671275883264982	-0.4927473409023735	4.96	0.6898770103737795	0.5479919050598482	-0.47304818205613525
12055	0.6797191753208924	0.6054120965764993	5.38	0.6395179906193762	0.5168566631754308	0.5691009834865115
12062	0.6801309857579004	0.09762055857400276	4.87	0.7737886517292645	0.625900616195663	0.0974655893169297
12193	0.6868110589369836	-0.9170498498585372	5.3	0.4702755123090143	0.3856231166385416	-0.7938109059697227
12241	0.6895557637186699	1.2709182529469458	5.17	0.22791302887207304	0.18793354756927114	0.9553725100547881
12300	0.692968056939244	0.38329887797382284	5.45	0.7135259728843785	0.5924678481370139	0.3739819981540519
12355	0.6958742919432023	0.005733598579019092	4.08	0.7674809888385045	0.6410460654825757	0.0057335591721704845
12357	0.6962287683142824	-0.20720821151039992	4.83	0.7508536567602047	0.627610163968389	-0.20572862759810717
12360	0.6963337498687898	-1.1914829779811726	4.12	0.28407900854948775	0.2375045230768024	-0.9289191129584969
12381	0.6972571163095573	-0.7486008631788762	4.74	0.5616472305019207	0.47044286573844185	-0.6806143537608688
12451	0.7010113195305971	-0.9520755536198725	5.21	0.44322501931081726	0.3740910371715178	-0.8146210641549013
12452	0.7010414264601941	-0.695607518367035	4.11	0.5866260466241882	0.4951552038126383	-0.6408519373141821
12456	0.7011183954802072	0.4723025540445118	5.3	0.6804673934077091	0.57445241580704	0.4549379611357725
12590	0.707943243720743	0.7015166621622198	4.91	0.5803084925771156	0.4967199238592765	0.6453769214064835
12620	0.7092839183856626	-0.8866323912811203	5.4	0.4795954050982308	0.4116360444309789	-0.7749477494217795
12673	0.7125336341864134	0.056475678095297875	3.47	0.7555015880220879	0.6527106838476328	0.056445670225972334
12686	0.7131933686436672	0.48358092403077685	4.65	0.6695585065394116	0.5792327657486989	0.46495248080188334
12735	0.7159600645739287	0.773129196887629	5.43	0.539991166132236	0.4697629996278103	0.698378310573739
12737	0.7161195004010984	-0.24187987523296803	4.24	0.7323989783362093	0.6373523181070254	-0.23952820112812997
12744	0.7164491058303375	0.8591985032468175	4.1	0.49248538309995943	0.42886532646188436	0.7573194036809222
12795	0.7196967272359859	0.1765251487274144	4.27	0.7403192879008418	0.6489133626901842	0.17560979381602787
12799	0.7197723872590599	0.21721950736630197	5.17	0.7342851443947036	0.6437223706610534	0.2155152807384255
12810	0.7203973023977366	-0.3241523748840756	4.47	0.7124035834707724	0.6253282613806546	-0.3185054156158884
12843	0.7223170773084676	-1.1801325957099709	4.83	0.28570559819116953	0.2517591080472065	-0.9246565106446291
13028	0.7326403507681637	0.510458505819299	4.52	0.6486408812118124	0.5835727639714626	0.4885773596591139
13108	0.7375051069922475	-1.0961805831729614	5.25	0.3382439916158146	0.30730600206937736	-0.8894683936081913
13114	0.7377949189145411	-0.5655896171654454	4.45	0.6247222284538307	0.5679072437398779	-0.5359137055379853
13132	0.7386784918483632	0.3048096936356784	5.26	0.7052774904958361	0.6422745990534848	0.3001116472424573
13169	0.7413415152210563	-0.48767956797969764	5.39	0.651579878605404	0.5965559734161126	-0.4685772427019067
13176	0.7416941589964218	0.47578560291296185	3.61	0.6554325414914036	0.6005084063410311	0.4580369389774961
13210	0.7438388195812723	-1.3101653845700798	4.76	0.1896284533149271	0.17448584268291648	-0.9662275820926564
13221	0.7443121528744131	0.6687865026995701	4.22	0.5770958335740969	0.5315240361337156	0.6200343521802183
13231	0.7447032811597851	-0.6226610284943265	5.48	0.5972968646478917	0.5505593142238631	-0.5831988485955265
13234	0.7448048593222512	0.9755604422353203	3.77	0.41224074309493874	0.38006136940762264	0.8280162590290938
13254	0.7462971158327063	-0.36658928770144683	4.76	0.6854236679187241	0.6338137462188186	-0.3584334395127073
13294	0.7483708287834634	0.6119079153464492	4.56	0.599834731508148	0.5569813246717352	0.5744302384480355
13456	0.7579532099756878	0.6691153925438159	5.34	0.5696446006543321	0.5392053371543563	0.6202923772944687
13497	0.7603426529881308	0.9208789800643653	3.93	0.43847038195427757	0.4170307835418331	0.7961338139580272
13667	0.7698101042491113	-0.15530191011657832	3.89	0.7094010728766682	0.687622511938573	-0.1546783723625224
13683	0.7706664500466024	-0.06479220688763589	5.16	0.7159411664369038	0.6951518459706751	-0.06474687053849454
13741	0.7735650928683144	0.5573572656029311	5.1	0.6071491538933812	0.5929475592404887	0.5289452683570376
13748	0.7740360699669652	-0.41647332845086016	5.44	0.6539694985168196	0.6392754467308821	-0.4045377587033013
13813	0.7778120025371923	-0.703449230336368	2.88	0.5433262548009687	0.5351440203351621	-0.6468519601450339
13840	0.7797315156485357	-0.04857036632802224	5.22	0.7102637841736651	0.7022593048236677	-0.0485512685713176
13845	0.7799925296381715	0.6922451939229455	4.68	0.547275776950168	0.5413910123714851	0.6382671820538545
13850	0.7801462058788096	-1.1182548617803625	4.98	0.31080345279355964	0.30755656177289803	-0.899338743211942
13871	0.7813025737747183	0.6140614247506075	4.94	0.5802910155493172	0.5755566868929116	0.5761916672823351
13880	0.7819602138368699	0.372460749838081	4.63	0.6608841586792054	0.6563556150921138	0.36390855354598617
13920	0.7841546163054023	0.15546284692690468	4.71	0.6994471387701499	0.6977098871059731	0.15483737759604752
13931	0.78465570033365	0.8241565679234387	5.47	0.4806064936204131	0.479893523162213	0.7339752071540634
14009	0.7891945163199238	0.9137103019611864	5.24	0.43026636431651594	0.4335463500072678	0.791775484675563
14100	0.7953444457387135	0.07137932383075778	2.54	0.6982561982162598	0.7122864029741593	0.07131873379911045
14112	0.7958342723932857	-0.41232482044520985	4.08	0.6410495180658289	0.6545705876098008	-0.400740391305554
14134	0.7971990326018826	-0.13413679096983364	5.32	0.6924367619549866	0.7089755342281796	-0.1337348965646613
14206	0.8011686967190813	-1.0426208615655557	5.12	0.3506894395260672	0.36192660139324084	-0.8637279966568359
14257	0.804052416975689	-0.13265998062325865	5.26	0.687697927933826	0.713845840986248	-0.1322712184194227
14292	0.8063269300568878	0.9338635490207948	2.91	0.4116465191817336	0.4292479460845956	0.803923717791507
14318	0.807983596582881	0.6778906636767481	3.32	0.5381840658730989	0.5630621211399459	0.6271514641437783
14340	0.8091556724420577	0.4407859394640664	5.45	0.6241466739482396	0.654530634421726	0.4266504166209645
14346	0.8095721952680462	0.9897015012607063	4.77	0.37866305744582035	0.3974276528094001	0.8358621595144704
14381	0.8121548462286847	1.3861149228603546	5.49	0.12632887778431204	0.13327500161883804	0.9829948059787778
14420	0.8140136218820586	-0.10626533143876336	5.23	0.682712866936057	0.7229476219628928	-0.10606543837720081
14540	0.8210416264475268	0.7148109048878305	2.09	0.5146498085085304	0.5527102219589918	0.6554746258583737
14596	0.8249311799520589	0.8659150538072673	4.05	0.4396853447533621	0.475927999629818	0.7616884775139224
14632	0.8268300109117661	0.7829118371582272	3.79	0.4800484201138628	0.521574368801803	0.7053465050279792
14781	0.8346591216038997	0.6913525278237205	4.61	0.5172596507564131	0.5709067593355519	0.63757974077313
14802	0.8361406443394549	0.34429546412743744	4.35	0.6309919418683965	0.6985128848616483	0.3375335820024547
14826	0.8374849841958036	1.2984142921559123	4.85	0.18006803284437256	0.19987673357445232	0.9631328023295466
14843	0.8380850283926393	-0.5059293764103736	3.8	0.5850908503353396	0.6502396315617568	-0.4846205922165298
14917	0.8411349912604995	-0.0208759006363967	5.07	0.6664719646376696	0.7452378011144868	-0.020874389621006618
